"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01001499999","2021-11-11T06:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.80","46","48","","||RA","","","94","FEW:02 7 SCT:04 15 BKN:07 22","","","3.11","","230","32","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET074METAR ENSO 110520Z 23016G28KT 5000 RA BR FEW007 SCT015 BKN022 09/08 Q1009=","","","","","","","","","",""
"01001499999","2021-11-11T06:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.80","45","46","","||RA","","","93","FEW:02 8 SCT:04 15 BKN:07 27","","","6.21","","VRB","33","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET080METAR ENSO 110550Z 26019G29KT 210V280 9999 -RA FEW008 SCT015 BKN027 08/07 Q1009=","","","","","","","","","",""
"01001499999","2021-11-11T08:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.83","39","45","","","","","81","SCT:04 25 SCT:04 50","","","6.21","","VRB","41","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET077METAR ENSO 110720Z 28019G36KT 240V340 9999 VCSH SCT025TCU SCT050 07/04 Q1010=","","","","","","","","","",""
"01001499999","2021-11-11T08:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.85","41","45","","||SHRA","","","87","FEW:02 18 SCT:04 30","","","6.21","","VRB","34","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET077METAR ENSO 110750Z 28015G30KT 230V320 9999 -SHRA FEW018 SCT030CB 07/05 Q1011=","","","","","","","","","",""
"01001499999","2021-11-11T09:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.85","41","45","","","","","87","FEW:02 18 SCT:04 25 SCT:04 42","","","6.21","","270","26","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET075METAR ENSO 110820Z 27013G23KT 9999 VCSH FEW018 SCT025CB SCT042 07/05 Q1011=","","","","","","","","","",""
"01001499999","2021-11-11T09:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.88","41","45","","","","","87","FEW:02 18 SCT:04 25 SCT:04 44","","","6.21","","280","31","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET082METAR ENSO 110850Z 28016G27KT 9999 VCSH FEW018 SCT025CB SCT044 07/05 Q1012 RESHRA=","","","","","","","","","",""
"01001499999","2021-11-11T10:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.88","39","45","","","","","81","FEW:02 20 SCT:04 28 SCT:04 50","","","6.21","","VRB","23","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET083METAR ENSO 110950Z 29010G20KT 230V010 9999 VCSH FEW020 SCT028CB SCT050 07/04 Q1012=","","","","","","","","","",""
"01001499999","2021-11-11T11:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.91","41","46","","","","","82","FEW:02 22 SCT:04 30 SCT:04 45","","","6.21","","VRB","24","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET083METAR ENSO 111020Z 28011G21KT 170V320 9999 VCSH FEW022 SCT030CB SCT045 08/05 Q1013=","","","","","","","","","",""
"01001499999","2021-11-11T11:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.91","41","45","","","","","87","SCT:04 24 SCT:04 47","","","6.21","","VRB","26","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET076METAR ENSO 111050Z 29013G23KT 240V350 9999 VCSH SCT024CB SCT047 07/05 Q1013=","","","","","","","","","",""
"01001499999","2021-11-11T12:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.91","41","46","","","","","82","SCT:04 26 SCT:04 48","","","6.21","","VRB","24","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET076METAR ENSO 111120Z 29011G21KT 240V330 9999 VCSH SCT026CB SCT048 08/05 Q1013=","","","","","","","","","",""
"01001499999","2021-11-11T13:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","43","46","","||SHRA","","","87","FEW:02 16 SCT:04 29 SCT:04 57","","","6.21","","VRB","28","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET083METAR ENSO 111220Z 27012G24KT 240V320 9999 SHRA FEW016 SCT029CB SCT057 08/06 Q1014=","","","","","","","","","",""
"01001499999","2021-11-11T13:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","43","46","","||SHRA","","","87","FEW:02 16 SCT:04 29 SCT:04 57","","","6.21","","VRB","28","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET083METAR ENSO 111250Z 27012G24KT 240V320 9999 SHRA FEW016 SCT029CB SCT057 08/06 Q1014=","","","","","","","","","",""
"01001499999","2021-11-11T14:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","41","45","","","","","87","SCT:04 19 SCT:04 44","","","6.21","","VRB","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET073METAR ENSO 111350Z 31012KT 280V350 9999 VCSH SCT019CB SCT044 07/05 Q1014=","","","","","","","","","",""
"01001499999","2021-11-11T15:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","41","45","","","","","87","SCT:04 19 SCT:04 35","","","6.21","","VRB","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET073METAR ENSO 111420Z 31015KT 280V340 9999 VCSH SCT019CB SCT035 07/05 Q1014=","","","","","","","","","",""
"01001499999","2021-11-11T15:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.97","41","45","","","","","87","SCT:04 25 SCT:04 36","","","6.21","","VRB","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR ENSO 111450Z VRB09KT 9999 VCSH SCT025CB SCT036 07/05 Q1015=","","","","","","","","","",""
"01001499999","2021-11-11T16:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.97","39","45","","","","","81","SCT:04 25 SCT:04 30","","","6.21","","VRB","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET068METAR ENSO 111520Z 29009KT 240V020 9999 SCT025CB SCT030 07/04 Q1015=","","","","","","","","","",""
"01001499999","2021-11-11T16:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.97","41","45","","","","","87","SCT:04 25 SCT:04 36","","","6.21","","VRB","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET068METAR ENSO 111550Z 28005KT 160V350 9999 SCT025CB SCT036 07/05 Q1015=","","","","","","","","","",""
"01001499999","2021-11-11T17:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.00","39","43","","","","","87","SCT:04 27","","","6.21","","VRB","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET062METAR ENSO 111650Z 29007KT 200V350 9999 SCT027TCU 06/04 Q1016=","","","","","","","","","",""
"01001499999","2021-11-11T18:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.03","39","43","","","","","87","SCT:04 25","","","6.21","","VRB","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET062METAR ENSO 111750Z 02003KT 330V060 9999 SCT025TCU 06/04 Q1017=","","","","","","","","","",""
"01001499999","2021-11-11T19:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.03","39","43","","","","","87","SCT:04 22 SCT:04 84","","","6.21","","VRB","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET069METAR ENSO 111820Z 06002KT 030V100 9999 SCT022TCU SCT084 06/04 Q1017=","","","","","","","","","",""
"01001499999","2021-11-12T05:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.97","37","41","","","","","87","FEW:02 30","","","6.21","","110","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENSO 120450Z 11009KT 9999 FEW030 05/03 Q1015=","","","","","","","","","",""
"01001499999","2021-11-12T06:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","37","41","","","","","87","FEW:02 30","","","6.21","","110","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENSO 120520Z 11009KT 9999 FEW030 05/03 Q1014=","","","","","","","","","",""
"01001499999","2021-11-12T06:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","37","41","","","","","87","FEW:02 30","","","6.21","","110","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENSO 120550Z 11009KT 9999 FEW030 05/03 Q1014=","","","","","","","","","",""
"01001499999","2021-11-12T07:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","37","41","","","","","87","SCT:04 30","","","6.21","","120","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENSO 120620Z 12009KT 9999 SCT030 05/03 Q1014=","","","","","","","","","",""
"01001499999","2021-11-12T08:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","37","43","","","","","81","","","","6.15","","100","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENSO 120720Z 10011KT CAVOK 06/03 Q1014=","","","","","","","","","",""
"01001499999","2021-11-12T08:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.94","37","43","","","","","81","SCT:04 38 BKN:07 63","","","6.21","","110","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 120750Z 11012KT 9999 SCT038 BKN063 06/03 Q1014=","","","","","","","","","",""
"01001499999","2021-11-12T09:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.91","36","43","","","","","76","SCT:04 35 BKN:07 63","","","6.21","","100","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 120850Z 10015KT 9999 SCT035 BKN063 06/02 Q1013=","","","","","","","","","",""
"01001499999","2021-11-12T12:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.83","34","48","","","","","58","","","","6.15","","100","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENSO 121150Z 10018KT CAVOK 09/01 Q1010=","","","","","","","","","",""
"01001499999","2021-11-12T13:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.80","34","48","","||SHRA","","","58","FEW:02 16 BKN:07 57","","","6.21","","100","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET064METAR ENSO 121220Z 10016KT 9999 -SHRA FEW016 BKN057 09/01 Q1009=","","","","","","","","","",""
"01001499999","2021-11-12T13:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.80","34","48","","||SHRA","","","58","FEW:02 16 BKN:07 43","","","6.21","","100","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET064METAR ENSO 121250Z 10015KT 9999 -SHRA FEW016 BKN043 09/01 Q1009=","","","","","","","","","",""
"01001499999","2021-11-12T14:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.77","34","50","","","","","54","BKN:07 41","","","6.21","","100","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENSO 121320Z 10014KT 9999 BKN041 10/01 Q1008=","","","","","","","","","",""
"01001499999","2021-11-12T14:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.77","34","50","","","","","54","BKN:07 39","","","6.21","","100","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENSO 121350Z 10014KT 9999 BKN039 10/01 Q1008=","","","","","","","","","",""
"01001499999","2021-11-12T15:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.77","37","46","","||SHRA","","","71","BKN:07 36","","","6.21","","100","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR ENSO 121420Z 10015KT 9999 -SHRA BKN036 08/03 Q1008=","","","","","","","","","",""
"01001499999","2021-11-12T16:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.74","36","48","","","","","62","SCT:04 38 BKN:07 53","","","6.21","","100","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET058METAR ENSO 121520Z 10016KT 9999 SCT038 BKN053 09/02 Q1007=","","","","","","","","","",""
"01001499999","2021-11-12T16:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.77","37","48","","","","","66","SCT:04 40","","","6.21","","100","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENSO 121550Z 10014KT 9999 SCT040 09/03 Q1008=","","","","","","","","","",""
"01001499999","2021-11-12T17:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.74","37","48","","","","","66","SCT:04 40","","","6.21","","100","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENSO 121620Z 10015KT 9999 SCT040 09/03 Q1007=","","","","","","","","","",""
"01001499999","2021-11-12T18:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.77","39","50","","","","","67","BKN:07 38","","","6.21","","110","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENSO 121720Z 11015KT 9999 BKN038 10/04 Q1008=","","","","","","","","","",""
"01001499999","2021-11-12T18:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.77","37","50","","","","","62","BKN:07 38","","","6.21","","110","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENSO 121750Z 11016KT 9999 BKN038 10/03 Q1008=","","","","","","","","","",""
"01001499999","2021-11-12T19:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.77","37","52","","","","","58","BKN:07 38","","","6.21","","110","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENSO 121820Z 11018KT 9999 BKN038 11/03 Q1008=","","","","","","","","","",""
"01001499999","2021-11-14T12:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","37","46","","","","","71","FEW:02 30","","","6.21","","140","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENSO 141120Z 14007KT 9999 FEW030 08/03 Q1030=","","","","","","","","","",""
"01001499999","2021-11-14T12:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","37","46","","","","","71","","","","6.15","","150","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENSO 141150Z 15005KT CAVOK 08/03 Q1030=","","","","","","","","","",""
"01001499999","2021-11-14T13:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","37","46","","","","","71","","","","6.15","","140","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENSO 141220Z 14007KT CAVOK 08/03 Q1030=","","","","","","","","","",""
"01001499999","2021-11-14T14:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","37","46","","","","","71","","","","6.15","","150","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENSO 141320Z 15007KT CAVOK 08/03 Q1030=","","","","","","","","","",""
"01001499999","2021-11-14T14:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","37","46","","","","","71","","","","6.15","","160","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENSO 141350Z 16007KT CAVOK 08/03 Q1030=","","","","","","","","","",""
"01001499999","2021-11-14T15:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","37","45","","","","","76","","","","6.15","","160","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENSO 141450Z 16007KT CAVOK 07/03 Q1030=","","","","","","","","","",""
"01001499999","2021-11-14T16:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","37","45","","","","","76","","","","6.15","","160","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENSO 141520Z 16004KT CAVOK 07/03 Q1030=","","","","","","","","","",""
"01001499999","2021-11-14T16:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","36","43","","","","","76","","","","6.15","","140","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET045METAR ENSO 141550Z 14009KT CAVOK 06/02 Q1030=","","","","","","","","","",""
"01001499999","2021-11-14T17:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","36","43","","","","","76","FEW:02 37","","","6.21","","140","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENSO 141650Z 14008KT 9999 FEW037 06/02 Q1030=","","","","","","","","","",""
"01001499999","2021-11-14T18:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","37","43","","","","","81","FEW:02 37","","","6.21","","150","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENSO 141720Z 15007KT 9999 FEW037 06/03 Q1030=","","","","","","","","","",""
"01001499999","2021-11-14T18:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","37","43","","","","","81","FEW:02 37","","","6.21","","VRB","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET059METAR ENSO 141750Z 17005KT 130V210 9999 FEW037 06/03 Q1030=","","","","","","","","","",""
"01001499999","2021-11-14T19:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.42","37","45","","","","","76","FEW:02 37","","","6.21","","160","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET051METAR ENSO 141820Z 16012KT 9999 FEW037 07/03 Q1030=","","","","","","","","","",""
